scenario_id,split,source_path,city_name,selected_reason
0033764b-1250-41b9-8869-6359aab87488,repair_train,train/0033764b-1250-41b9-8869-6359aab87488/scenario_0033764b-1250-41b9-8869-6359aab87488.parquet,unknown_until_loaded,repair_v1:training_remainder
00353bad-2906-47c5-beed-ec1f4c6a1f3b,repair_train,train/00353bad-2906-47c5-beed-ec1f4c6a1f3b/scenario_00353bad-2906-47c5-beed-ec1f4c6a1f3b.parquet,unknown_until_loaded,repair_v1:training_remainder
003ac1f2-0af0-426b-844b-ad4996a5e95c,repair_train,train/003ac1f2-0af0-426b-844b-ad4996a5e95c/scenario_003ac1f2-0af0-426b-844b-ad4996a5e95c.parquet,unknown_until_loaded,repair_v1:training_remainder
003b6955-c47e-42bd-9ff2-30a4f27ab890,repair_train,train/003b6955-c47e-42bd-9ff2-30a4f27ab890/scenario_003b6955-c47e-42bd-9ff2-30a4f27ab890.parquet,unknown_until_loaded,repair_v1:training_remainder
004009fa-5c65-4039-8946-37f5f72d0dd6,repair_train,train/004009fa-5c65-4039-8946-37f5f72d0dd6/scenario_004009fa-5c65-4039-8946-37f5f72d0dd6.parquet,unknown_until_loaded,repair_v1:training_remainder
00404436-c5d3-448b-a19e-ae56ccef7d3c,repair_train,train/00404436-c5d3-448b-a19e-ae56ccef7d3c/scenario_00404436-c5d3-448b-a19e-ae56ccef7d3c.parquet,unknown_until_loaded,repair_v1:training_remainder
0040969d-da84-4a33-bdcb-d0db362f8778,repair_train,train/0040969d-da84-4a33-bdcb-d0db362f8778/scenario_0040969d-da84-4a33-bdcb-d0db362f8778.parquet,unknown_until_loaded,repair_v1:training_remainder
0040f2e6-6bcf-4ea9-bbf7-168a98586917,repair_train,train/0040f2e6-6bcf-4ea9-bbf7-168a98586917/scenario_0040f2e6-6bcf-4ea9-bbf7-168a98586917.parquet,unknown_until_loaded,repair_v1:training_remainder
0041f11e-3c38-47eb-9c86-988265e6a9d4,repair_dev,train/0041f11e-3c38-47eb-9c86-988265e6a9d4/scenario_0041f11e-3c38-47eb-9c86-988265e6a9d4.parquet,unknown_until_loaded,repair_v1:heldout_ability
0045314d-df32-4f30-9c39-036f344d6b0e,repair_train,train/0045314d-df32-4f30-9c39-036f344d6b0e/scenario_0045314d-df32-4f30-9c39-036f344d6b0e.parquet,unknown_until_loaded,repair_v1:training_remainder
00471b20-bf16-4b40-ad49-0c00da148ce4,repair_train,train/00471b20-bf16-4b40-ad49-0c00da148ce4/scenario_00471b20-bf16-4b40-ad49-0c00da148ce4.parquet,unknown_until_loaded,repair_v1:training_remainder
00475edb-0c53-4dfa-9f48-af12bffcfb0d,repair_dev,train/00475edb-0c53-4dfa-9f48-af12bffcfb0d/scenario_00475edb-0c53-4dfa-9f48-af12bffcfb0d.parquet,unknown_until_loaded,repair_v1:heldout_ability
004c4ff5-5b25-4ca4-93a9-ddc7c399055e,repair_train,train/004c4ff5-5b25-4ca4-93a9-ddc7c399055e/scenario_004c4ff5-5b25-4ca4-93a9-ddc7c399055e.parquet,unknown_until_loaded,repair_v1:training_remainder
00519a91-ef6f-4ae0-886a-0b5cab68d62e,repair_train,train/00519a91-ef6f-4ae0-886a-0b5cab68d62e/scenario_00519a91-ef6f-4ae0-886a-0b5cab68d62e.parquet,unknown_until_loaded,repair_v1:training_remainder
0051fa3a-5386-4e2e-b059-d137646d81c7,repair_train,train/0051fa3a-5386-4e2e-b059-d137646d81c7/scenario_0051fa3a-5386-4e2e-b059-d137646d81c7.parquet,unknown_until_loaded,repair_v1:training_remainder
00571b83-e406-4798-8deb-412bb704f038,repair_dev,train/00571b83-e406-4798-8deb-412bb704f038/scenario_00571b83-e406-4798-8deb-412bb704f038.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
005fd434-f84a-429d-b00e-0fa0050d3fbf,repair_dev,train/005fd434-f84a-429d-b00e-0fa0050d3fbf/scenario_005fd434-f84a-429d-b00e-0fa0050d3fbf.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
00615751-d9d2-40b9-99d7-9110fd63022b,repair_train,train/00615751-d9d2-40b9-99d7-9110fd63022b/scenario_00615751-d9d2-40b9-99d7-9110fd63022b.parquet,unknown_until_loaded,repair_v1:training_remainder
00658fcd-3d2c-47f9-88b2-efe94789bd58,repair_train,train/00658fcd-3d2c-47f9-88b2-efe94789bd58/scenario_00658fcd-3d2c-47f9-88b2-efe94789bd58.parquet,unknown_until_loaded,repair_v1:training_remainder
00659086-1a6d-451d-847b-d6229e70cc3c,repair_train,train/00659086-1a6d-451d-847b-d6229e70cc3c/scenario_00659086-1a6d-451d-847b-d6229e70cc3c.parquet,unknown_until_loaded,repair_v1:training_remainder
006b3483-1350-4cee-acfd-2277dfe51f4c,repair_train,train/006b3483-1350-4cee-acfd-2277dfe51f4c/scenario_006b3483-1350-4cee-acfd-2277dfe51f4c.parquet,unknown_until_loaded,repair_v1:training_remainder
006dd298-d48f-4bdf-8dd9-9893104722f5,repair_train,train/006dd298-d48f-4bdf-8dd9-9893104722f5/scenario_006dd298-d48f-4bdf-8dd9-9893104722f5.parquet,unknown_until_loaded,repair_v1:training_remainder
0070926e-f699-43f6-864c-2d6b4e8c709f,repair_train,train/0070926e-f699-43f6-864c-2d6b4e8c709f/scenario_0070926e-f699-43f6-864c-2d6b4e8c709f.parquet,unknown_until_loaded,repair_v1:training_remainder
00749e19-3458-444b-a4b2-d207e36941c0,repair_train,train/00749e19-3458-444b-a4b2-d207e36941c0/scenario_00749e19-3458-444b-a4b2-d207e36941c0.parquet,unknown_until_loaded,repair_v1:training_remainder
0084a3c4-b2a4-4254-828f-ba4f1a0b740c,repair_train,train/0084a3c4-b2a4-4254-828f-ba4f1a0b740c/scenario_0084a3c4-b2a4-4254-828f-ba4f1a0b740c.parquet,unknown_until_loaded,repair_v1:training_remainder
00852943-2db1-4139-a07c-2a194a55d0b1,repair_train,train/00852943-2db1-4139-a07c-2a194a55d0b1/scenario_00852943-2db1-4139-a07c-2a194a55d0b1.parquet,unknown_until_loaded,repair_v1:training_remainder
0085bf1a-e0d6-4120-ab85-2c82d0ce7c72,repair_train,train/0085bf1a-e0d6-4120-ab85-2c82d0ce7c72/scenario_0085bf1a-e0d6-4120-ab85-2c82d0ce7c72.parquet,unknown_until_loaded,repair_v1:training_remainder
008bb0a2-0965-4c16-a0cf-f48236b735ed,repair_train,train/008bb0a2-0965-4c16-a0cf-f48236b735ed/scenario_008bb0a2-0965-4c16-a0cf-f48236b735ed.parquet,unknown_until_loaded,repair_v1:training_remainder
008c41de-45a6-4067-b12f-a3e76223f9d9,repair_train,train/008c41de-45a6-4067-b12f-a3e76223f9d9/scenario_008c41de-45a6-4067-b12f-a3e76223f9d9.parquet,unknown_until_loaded,repair_v1:training_remainder
008d256f-1070-452c-9109-4ffc67eecae1,repair_train,train/008d256f-1070-452c-9109-4ffc67eecae1/scenario_008d256f-1070-452c-9109-4ffc67eecae1.parquet,unknown_until_loaded,repair_v1:training_remainder
00901e6e-22b3-4e8b-aa00-aea1708198e8,repair_train,train/00901e6e-22b3-4e8b-aa00-aea1708198e8/scenario_00901e6e-22b3-4e8b-aa00-aea1708198e8.parquet,unknown_until_loaded,repair_v1:training_remainder
00902865-0f16-458d-8c4e-ded9bd03ce0b,repair_train,train/00902865-0f16-458d-8c4e-ded9bd03ce0b/scenario_00902865-0f16-458d-8c4e-ded9bd03ce0b.parquet,unknown_until_loaded,repair_v1:training_remainder
0092f6c7-3831-493f-bf2d-7f68b23138eb,repair_train,train/0092f6c7-3831-493f-bf2d-7f68b23138eb/scenario_0092f6c7-3831-493f-bf2d-7f68b23138eb.parquet,unknown_until_loaded,repair_v1:training_remainder
00974c10-6320-431c-bf3a-57bacc6910c0,repair_dev,train/00974c10-6320-431c-bf3a-57bacc6910c0/scenario_00974c10-6320-431c-bf3a-57bacc6910c0.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
009f455a-1f66-4671-a6bc-89ee9cb0bc15,repair_train,train/009f455a-1f66-4671-a6bc-89ee9cb0bc15/scenario_009f455a-1f66-4671-a6bc-89ee9cb0bc15.parquet,unknown_until_loaded,repair_v1:training_remainder
00a0a3e0-1508-45f2-9cf5-e427e1446a33,repair_train,train/00a0a3e0-1508-45f2-9cf5-e427e1446a33/scenario_00a0a3e0-1508-45f2-9cf5-e427e1446a33.parquet,unknown_until_loaded,repair_v1:training_remainder
00a58a89-2132-4a42-a9fe-ac4123dfde4c,repair_train,train/00a58a89-2132-4a42-a9fe-ac4123dfde4c/scenario_00a58a89-2132-4a42-a9fe-ac4123dfde4c.parquet,unknown_until_loaded,repair_v1:training_remainder
00aae6d7-e5ec-4e8c-b47f-ae19d908ffd0,repair_train,train/00aae6d7-e5ec-4e8c-b47f-ae19d908ffd0/scenario_00aae6d7-e5ec-4e8c-b47f-ae19d908ffd0.parquet,unknown_until_loaded,repair_v1:training_remainder
00abacac-8e57-43ca-9c94-f6a5868c539d,repair_train,train/00abacac-8e57-43ca-9c94-f6a5868c539d/scenario_00abacac-8e57-43ca-9c94-f6a5868c539d.parquet,unknown_until_loaded,repair_v1:training_remainder
00abc6e9-efdf-4afc-b0be-c5c3c02a428b,repair_train,train/00abc6e9-efdf-4afc-b0be-c5c3c02a428b/scenario_00abc6e9-efdf-4afc-b0be-c5c3c02a428b.parquet,unknown_until_loaded,repair_v1:training_remainder
00ae0628-dd2a-469e-94f2-2f277f099e5e,repair_train,train/00ae0628-dd2a-469e-94f2-2f277f099e5e/scenario_00ae0628-dd2a-469e-94f2-2f277f099e5e.parquet,unknown_until_loaded,repair_v1:training_remainder
00b04459-14ad-49b8-899e-026a8fd5763a,repair_train,train/00b04459-14ad-49b8-899e-026a8fd5763a/scenario_00b04459-14ad-49b8-899e-026a8fd5763a.parquet,unknown_until_loaded,repair_v1:training_remainder
00b0f805-bba0-4e13-b1a6-6bb780626758,repair_train,train/00b0f805-bba0-4e13-b1a6-6bb780626758/scenario_00b0f805-bba0-4e13-b1a6-6bb780626758.parquet,unknown_until_loaded,repair_v1:training_remainder
00b36137-a9b1-421a-802c-76517caa3809,repair_train,train/00b36137-a9b1-421a-802c-76517caa3809/scenario_00b36137-a9b1-421a-802c-76517caa3809.parquet,unknown_until_loaded,repair_v1:training_remainder
00b635f9-ee79-43f7-91c2-005e7b772c28,repair_train,train/00b635f9-ee79-43f7-91c2-005e7b772c28/scenario_00b635f9-ee79-43f7-91c2-005e7b772c28.parquet,unknown_until_loaded,repair_v1:training_remainder
00bad258-5142-4535-ae4a-f1f9a83347ca,repair_train,train/00bad258-5142-4535-ae4a-f1f9a83347ca/scenario_00bad258-5142-4535-ae4a-f1f9a83347ca.parquet,unknown_until_loaded,repair_v1:training_remainder
00bfaf80-a6a4-41e3-9d10-57245422e915,repair_train,train/00bfaf80-a6a4-41e3-9d10-57245422e915/scenario_00bfaf80-a6a4-41e3-9d10-57245422e915.parquet,unknown_until_loaded,repair_v1:training_remainder
00c36b10-2c45-44a9-a645-83843e258946,repair_train,train/00c36b10-2c45-44a9-a645-83843e258946/scenario_00c36b10-2c45-44a9-a645-83843e258946.parquet,unknown_until_loaded,repair_v1:training_remainder
00caa18e-9ec6-4e27-a614-622b672601f7,repair_train,train/00caa18e-9ec6-4e27-a614-622b672601f7/scenario_00caa18e-9ec6-4e27-a614-622b672601f7.parquet,unknown_until_loaded,repair_v1:training_remainder
00cfe8d2-09e5-4b3b-b781-d7712be2fa6c,repair_train,train/00cfe8d2-09e5-4b3b-b781-d7712be2fa6c/scenario_00cfe8d2-09e5-4b3b-b781-d7712be2fa6c.parquet,unknown_until_loaded,repair_v1:training_remainder
00d29912-ec91-4a22-a8e8-380362f279dd,repair_train,train/00d29912-ec91-4a22-a8e8-380362f279dd/scenario_00d29912-ec91-4a22-a8e8-380362f279dd.parquet,unknown_until_loaded,repair_v1:training_remainder
00d7b453-eb81-4a96-bafa-d7fba1d7abd2,repair_train,train/00d7b453-eb81-4a96-bafa-d7fba1d7abd2/scenario_00d7b453-eb81-4a96-bafa-d7fba1d7abd2.parquet,unknown_until_loaded,repair_v1:training_remainder
00da9921-3b7b-4d77-ba8a-8cc1e3a4eb4f,repair_train,train/00da9921-3b7b-4d77-ba8a-8cc1e3a4eb4f/scenario_00da9921-3b7b-4d77-ba8a-8cc1e3a4eb4f.parquet,unknown_until_loaded,repair_v1:training_remainder
00e3ac76-d002-4709-aac9-01082ca1fbfa,repair_train,train/00e3ac76-d002-4709-aac9-01082ca1fbfa/scenario_00e3ac76-d002-4709-aac9-01082ca1fbfa.parquet,unknown_until_loaded,repair_v1:training_remainder
00e81e3c-064e-4190-ab8b-aaf83c31df1f,repair_train,train/00e81e3c-064e-4190-ab8b-aaf83c31df1f/scenario_00e81e3c-064e-4190-ab8b-aaf83c31df1f.parquet,unknown_until_loaded,repair_v1:training_remainder
00e9f312-04b1-4bc0-a3a5-c3542c39a1a6,repair_train,train/00e9f312-04b1-4bc0-a3a5-c3542c39a1a6/scenario_00e9f312-04b1-4bc0-a3a5-c3542c39a1a6.parquet,unknown_until_loaded,repair_v1:training_remainder
00ebd498-53be-43a5-af7f-0c2e6be5b72f,repair_train,train/00ebd498-53be-43a5-af7f-0c2e6be5b72f/scenario_00ebd498-53be-43a5-af7f-0c2e6be5b72f.parquet,unknown_until_loaded,repair_v1:training_remainder
00ef57a7-5272-48a1-b76a-9cfa773ef12b,repair_dev,train/00ef57a7-5272-48a1-b76a-9cfa773ef12b/scenario_00ef57a7-5272-48a1-b76a-9cfa773ef12b.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
00efc72b-cd8f-481b-8d98-0a5f3615cad4,repair_train,train/00efc72b-cd8f-481b-8d98-0a5f3615cad4/scenario_00efc72b-cd8f-481b-8d98-0a5f3615cad4.parquet,unknown_until_loaded,repair_v1:training_remainder
00f36460-f37f-40d1-926a-b8551c6855d6,repair_train,train/00f36460-f37f-40d1-926a-b8551c6855d6/scenario_00f36460-f37f-40d1-926a-b8551c6855d6.parquet,unknown_until_loaded,repair_v1:training_remainder
00f6cb83-1ae5-453c-a565-2cea1b5223ab,repair_train,train/00f6cb83-1ae5-453c-a565-2cea1b5223ab/scenario_00f6cb83-1ae5-453c-a565-2cea1b5223ab.parquet,unknown_until_loaded,repair_v1:training_remainder
01030fb7-232b-4f6f-b6f8-af1976187755,repair_train,train/01030fb7-232b-4f6f-b6f8-af1976187755/scenario_01030fb7-232b-4f6f-b6f8-af1976187755.parquet,unknown_until_loaded,repair_v1:training_remainder
0103d43c-c1dc-4912-8b10-2d442ffb09cc,repair_train,train/0103d43c-c1dc-4912-8b10-2d442ffb09cc/scenario_0103d43c-c1dc-4912-8b10-2d442ffb09cc.parquet,unknown_until_loaded,repair_v1:training_remainder
0108b3b7-befd-4ba6-ab72-f5b25c547e8d,repair_train,train/0108b3b7-befd-4ba6-ab72-f5b25c547e8d/scenario_0108b3b7-befd-4ba6-ab72-f5b25c547e8d.parquet,unknown_until_loaded,repair_v1:training_remainder
01094437-7ebc-4a49-b3b8-e40308ba97f7,repair_train,train/01094437-7ebc-4a49-b3b8-e40308ba97f7/scenario_01094437-7ebc-4a49-b3b8-e40308ba97f7.parquet,unknown_until_loaded,repair_v1:training_remainder
01096858-1558-4839-a498-b1e57b6369ac,repair_train,train/01096858-1558-4839-a498-b1e57b6369ac/scenario_01096858-1558-4839-a498-b1e57b6369ac.parquet,unknown_until_loaded,repair_v1:training_remainder
01099833-28d4-4847-ae00-debeb9e2bb88,repair_train,train/01099833-28d4-4847-ae00-debeb9e2bb88/scenario_01099833-28d4-4847-ae00-debeb9e2bb88.parquet,unknown_until_loaded,repair_v1:training_remainder
010a5d49-f381-4397-8332-41f4779edec1,repair_train,train/010a5d49-f381-4397-8332-41f4779edec1/scenario_010a5d49-f381-4397-8332-41f4779edec1.parquet,unknown_until_loaded,repair_v1:training_remainder
010c1f69-1e2d-42ca-86cb-e5031e129b36,repair_train,train/010c1f69-1e2d-42ca-86cb-e5031e129b36/scenario_010c1f69-1e2d-42ca-86cb-e5031e129b36.parquet,unknown_until_loaded,repair_v1:training_remainder
0118cb1b-1ca8-433c-bca1-376a92746767,repair_train,train/0118cb1b-1ca8-433c-bca1-376a92746767/scenario_0118cb1b-1ca8-433c-bca1-376a92746767.parquet,unknown_until_loaded,repair_v1:training_remainder
0122c77d-0eae-4698-b4d7-e1cdc4197d75,repair_train,train/0122c77d-0eae-4698-b4d7-e1cdc4197d75/scenario_0122c77d-0eae-4698-b4d7-e1cdc4197d75.parquet,unknown_until_loaded,repair_v1:training_remainder
01292be8-13e9-4b39-820a-3dcb2f8ae9f7,repair_dev,train/01292be8-13e9-4b39-820a-3dcb2f8ae9f7/scenario_01292be8-13e9-4b39-820a-3dcb2f8ae9f7.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
012bf708-aad6-4b5d-9a6e-b00dbebc3db7,repair_dev,train/012bf708-aad6-4b5d-9a6e-b00dbebc3db7/scenario_012bf708-aad6-4b5d-9a6e-b00dbebc3db7.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
012bfe6d-1022-40f2-8874-cee57f8e3689,repair_train,train/012bfe6d-1022-40f2-8874-cee57f8e3689/scenario_012bfe6d-1022-40f2-8874-cee57f8e3689.parquet,unknown_until_loaded,repair_v1:training_remainder
012cb63e-08cd-4c63-8179-5a6a909ceb1d,repair_train,train/012cb63e-08cd-4c63-8179-5a6a909ceb1d/scenario_012cb63e-08cd-4c63-8179-5a6a909ceb1d.parquet,unknown_until_loaded,repair_v1:training_remainder
012cf74f-5d56-48c8-b278-9e14b30f95e8,repair_train,train/012cf74f-5d56-48c8-b278-9e14b30f95e8/scenario_012cf74f-5d56-48c8-b278-9e14b30f95e8.parquet,unknown_until_loaded,repair_v1:training_remainder
012f6b15-3f9c-46f8-8673-bc4ab915a689,repair_train,train/012f6b15-3f9c-46f8-8673-bc4ab915a689/scenario_012f6b15-3f9c-46f8-8673-bc4ab915a689.parquet,unknown_until_loaded,repair_v1:training_remainder
01346371-a7b6-4c4a-aaa9-509b17fb5d0c,repair_train,train/01346371-a7b6-4c4a-aaa9-509b17fb5d0c/scenario_01346371-a7b6-4c4a-aaa9-509b17fb5d0c.parquet,unknown_until_loaded,repair_v1:training_remainder
0135670a-3911-4066-ac7e-9986ce444780,repair_train,train/0135670a-3911-4066-ac7e-9986ce444780/scenario_0135670a-3911-4066-ac7e-9986ce444780.parquet,unknown_until_loaded,repair_v1:training_remainder
013a9f9f-5a15-4a8f-9907-4bf747bb0018,repair_train,train/013a9f9f-5a15-4a8f-9907-4bf747bb0018/scenario_013a9f9f-5a15-4a8f-9907-4bf747bb0018.parquet,unknown_until_loaded,repair_v1:training_remainder
013cad7a-5a2c-423e-8f4f-b7ec861977e2,repair_train,train/013cad7a-5a2c-423e-8f4f-b7ec861977e2/scenario_013cad7a-5a2c-423e-8f4f-b7ec861977e2.parquet,unknown_until_loaded,repair_v1:training_remainder
013d486a-7d38-4c20-9707-97a0e3ed3166,repair_train,train/013d486a-7d38-4c20-9707-97a0e3ed3166/scenario_013d486a-7d38-4c20-9707-97a0e3ed3166.parquet,unknown_until_loaded,repair_v1:training_remainder
013e569a-0543-494d-938d-3fdc74b14d7d,repair_train,train/013e569a-0543-494d-938d-3fdc74b14d7d/scenario_013e569a-0543-494d-938d-3fdc74b14d7d.parquet,unknown_until_loaded,repair_v1:training_remainder
01418350-e101-45fa-8607-92864d6165b4,repair_train,train/01418350-e101-45fa-8607-92864d6165b4/scenario_01418350-e101-45fa-8607-92864d6165b4.parquet,unknown_until_loaded,repair_v1:training_remainder
0149f4cd-f0c3-42d9-b361-0bed570d4ad4,repair_train,train/0149f4cd-f0c3-42d9-b361-0bed570d4ad4/scenario_0149f4cd-f0c3-42d9-b361-0bed570d4ad4.parquet,unknown_until_loaded,repair_v1:training_remainder
014cde15-9006-429d-88fc-e7210a5e3970,repair_train,train/014cde15-9006-429d-88fc-e7210a5e3970/scenario_014cde15-9006-429d-88fc-e7210a5e3970.parquet,unknown_until_loaded,repair_v1:training_remainder
01520748-5694-4e67-9cfc-0eb891f5c884,repair_train,train/01520748-5694-4e67-9cfc-0eb891f5c884/scenario_01520748-5694-4e67-9cfc-0eb891f5c884.parquet,unknown_until_loaded,repair_v1:training_remainder
01546972-6280-4bc5-9992-d0f3a032292e,repair_train,train/01546972-6280-4bc5-9992-d0f3a032292e/scenario_01546972-6280-4bc5-9992-d0f3a032292e.parquet,unknown_until_loaded,repair_v1:training_remainder
01609436-6a30-4a1b-b04d-d451244e6a18,repair_train,train/01609436-6a30-4a1b-b04d-d451244e6a18/scenario_01609436-6a30-4a1b-b04d-d451244e6a18.parquet,unknown_until_loaded,repair_v1:training_remainder
01674ea8-41c7-42ce-be4d-52f5d2a7f514,repair_train,train/01674ea8-41c7-42ce-be4d-52f5d2a7f514/scenario_01674ea8-41c7-42ce-be4d-52f5d2a7f514.parquet,unknown_until_loaded,repair_v1:training_remainder
016981b5-04cb-4b97-b5f6-17778c779db8,repair_train,train/016981b5-04cb-4b97-b5f6-17778c779db8/scenario_016981b5-04cb-4b97-b5f6-17778c779db8.parquet,unknown_until_loaded,repair_v1:training_remainder
0176d19b-79f2-45a7-a41a-cdd3b8195c2a,repair_train,train/0176d19b-79f2-45a7-a41a-cdd3b8195c2a/scenario_0176d19b-79f2-45a7-a41a-cdd3b8195c2a.parquet,unknown_until_loaded,repair_v1:training_remainder
01787941-3968-473d-a328-5c4246b855bd,repair_dev,train/01787941-3968-473d-a328-5c4246b855bd/scenario_01787941-3968-473d-a328-5c4246b855bd.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
017c0777-b6a8-42bf-bc40-e27daae3471e,repair_train,train/017c0777-b6a8-42bf-bc40-e27daae3471e/scenario_017c0777-b6a8-42bf-bc40-e27daae3471e.parquet,unknown_until_loaded,repair_v1:training_remainder
017d79d5-b1bc-4611-b92a-9e49fbdb2821,repair_dev,train/017d79d5-b1bc-4611-b92a-9e49fbdb2821/scenario_017d79d5-b1bc-4611-b92a-9e49fbdb2821.parquet,unknown_until_loaded,repair_v1:background_topup_no_positive
017fd0c7-4e35-459c-9885-a5734b44df5a,repair_train,train/017fd0c7-4e35-459c-9885-a5734b44df5a/scenario_017fd0c7-4e35-459c-9885-a5734b44df5a.parquet,unknown_until_loaded,repair_v1:training_remainder
